drug_id,drug_name,category,form,strength,ndc,lot_number,manufacturer,location,quantity,daily_usage,reorder_point,reorder_quantity,cost_per_unit,total_value,expiration_date,expiry_ns,days_until_expiry,days_of_supply,below_reorder,expired
RX02637,Hydrocodone 500mg,Analgesic,IV Bag,40mg,46922-523-94,LOT555736,Mylan,ER Satellite,4668,160,1280,2240,2.33,10876.44,2027-11-26,1827248211018893236,581,29,False,False
RX02638,Tramadol 500mg,Analgesic,Patch,80mg,48293-863-38,LOT422323,Teva,OR Satellite,676,65,455,910,3.19,2156.44,2028-08-21,1850489811018893236,850,10,False,False
RX02639,Fentanyl 500mg,Analgesic,Inhaler,200mg,90214-224-60,LOT697043,Sandoz,Oncology Satellite,3217,183,732,2562,27.42,88210.14,2028-05-28,1843145811018893236,765,17,False,False
RX02640,Ketorolac 500mg,Analgesic,Suspension,400mg,43879-382-84,LOT572792,Hikma,Pediatrics Satellite,9651,239,1434,3346,2.63,25382.13,2028-04-19,1839776211018893236,726,40,False,False
RX02641,Ibuprofen 500mg,Analgesic,Tablet,25mg,12251-638-96,LOT977418,Pfizer,Pharmacy Main,1177,74,518,1036,0.23,270.71,2028-08-24,1850749011018893236,853,15,False,False
RX02642,Acetaminophen 500mg,Analgesic,Capsule,50mg,53016-612-63,LOT234536,Johnson & Johnson,ICU Satellite,1403,170,850,2380,0.05,70.15,2026-10-25,1792947411018893236,184,8,False,False
RX02643,Naloxone 500mg,Emergency,Injection,100mg,94219-889-76,LOT710939,Merck,ER Satellite,1790,156,1872,2184,126.28,226041.2,2028-01-24,1832345811018893236,640,11,True,False
RX02644,Epinephrine 500mg,Emergency,Oral Solution,250mg,11045-878-83,LOT567185,AbbVie,OR Satellite,817,221,1326,3094,21.73,17753.41,2026-08-18,1787072211018893236,116,3,True,False
RX02645,Atropine 500mg,Emergency,IV Bag,500mg,15682-590-51,LOT415997,Bristol-Myers Squibb,Oncology Satellite,176,35,175,490,22.21,3908.96,2026-07-05,1783270611018893236,72,5,False,False
RX02646,Adenosine 500mg,Emergency,Patch,1000mg,64106-479-53,LOT595575,Novartis,Pediatrics Satellite,5697,232,1392,3248,32.06,182645.82,2026-12-28,1798477011018893236,248,24,False,False
RX02647,Amiodarone 500mg,Cardiac,Inhaler,5mg/mL,15624-409-45,LOT694212,Roche,Pharmacy Main,2161,206,1030,2884,15.82,34187.02,2026-04-17,1776445011018893236,-7,10,False,True
RX02648,Digoxin 500mg,Cardiac,Suspension,10mg/mL,39287-680-16,LOT962936,Sanofi,ICU Satellite,1562,112,448,1568,3.76,5873.12,2026-08-08,1786208211018893236,106,13,False,False
RX02649,Furosemide 500mg,Cardiac,Tablet,40mg,25046-308-69,LOT449509,GlaxoSmithKline,ER Satellite,94,9,72,126,0.25,23.5,2026-06-27,1782579411018893236,64,10,False,False
RX02650,Warfarin 500mg,Anticoagulant,Capsule,80mg,34944-438-84,LOT453770,AstraZeneca,OR Satellite,2918,221,2431,3094,0.95,2772.1,2028-03-02,1835629011018893236,678,13,False,False
RX02651,Heparin 500mg,Anticoagulant,Injection,200mg,20339-687-88,LOT329009,Eli Lilly,Oncology Satellite,18,162,1782,2268,14.62,263.16,2027-05-24,1811177811018893236,395,0,True,False
RX02652,Enoxaparin 500mg,Anticoagulant,Oral Solution,400mg,34792-365-99,LOT443152,Amgen,Pediatrics Satellite,534,243,3402,3402,25.68,13713.12,2027-03-14,1805043411018893236,324,2,True,False
RX02653,Clopidogrel 500mg,Anticoagulant,IV Bag,25mg,81046-663-57,LOT150392,Gilead Sciences,Pharmacy Main,906,103,412,1442,1.96,1775.76,2026-05-23,1779555411018893236,29,8,False,False
RX02654,Apixaban 500mg,Anticoagulant,Patch,50mg,30653-786-27,LOT135112,Baxter,ICU Satellite,1214,228,1140,3192,39.01,47358.14,2026-09-21,1790009811018893236,150,5,False,False
RX02655,Levothyroxine 500mg,Hormone,Inhaler,100mg,44750-516-36,LOT787890,Fresenius Kabi,ER Satellite,798,221,1547,3094,0.42,335.16,2027-06-21,1813597011018893236,423,3,True,False
RX02656,Prednisone 500mg,Steroid,Suspension,250mg,85949-525-74,LOT877468,Hospira,OR Satellite,38,29,174,406,0.45,17.1,2028-01-18,1831827411018893236,634,1,True,False
RX02657,Methylprednisolone 500mg,Steroid,Tablet,500mg,82373-910-93,LOT429035,Mylan,Oncology Satellite,3246,179,1969,2506,1.79,5810.34,2028-07-08,1846688211018893236,806,18,False,False
RX02658,Dexamethasone 500mg,Steroid,Capsule,1000mg,16569-256-93,LOT194026,Teva,Pediatrics Satellite,1149,183,1647,2562,3.12,3584.88,2028-04-19,1839776211018893236,726,6,True,False
RX02659,Albuterol 500mg,Pulmonary,Injection,5mg/mL,71055-369-34,LOT139363,Sandoz,Pharmacy Main,3991,167,1670,2338,2.29,9139.39,2028-09-05,1851785811018893236,865,23,False,False
RX02660,Ipratropium 500mg,Pulmonary,Oral Solution,10mg/mL,58052-148-30,LOT269855,Hikma,ICU Satellite,652,79,237,1106,2.75,1793.0,2026-08-15,1786813011018893236,113,8,False,False
RX02661,Budesonide 500mg,Pulmonary,IV Bag,40mg,33746-559-53,LOT865285,Pfizer,ER Satellite,4993,210,1470,2940,9.64,48132.52,2027-05-16,1810486611018893236,387,23,False,False
RX02662,Sertraline 500mg,Psychiatric,Patch,80mg,30095-738-39,LOT109771,Johnson & Johnson,OR Satellite,814,225,1350,3150,0.67,545.38,2026-07-24,1784912211018893236,91,3,True,False
RX02663,Escitalopram 500mg,Psychiatric,Inhaler,200mg,24130-320-36,LOT110444,Merck,Oncology Satellite,34,36,288,504,0.91,30.94,2027-04-24,1808585811018893236,365,0,True,False
RX02664,Fluoxetine 500mg,Psychiatric,Suspension,400mg,67799-169-98,LOT228823,AbbVie,Pediatrics Satellite,56,60,360,840,0.46,25.76,2026-11-24,1795539411018893236,214,0,True,False
RX02665,Quetiapine 500mg,Psychiatric,Tablet,25mg,65950-245-71,LOT739287,Bristol-Myers Squibb,Pharmacy Main,3737,173,1384,2422,0.55,2055.35,2028-06-22,1845305811018893236,790,21,False,False
RX02666,Haloperidol 500mg,Psychiatric,Capsule,50mg,17427-277-45,LOT772928,Novartis,ICU Satellite,3075,158,1264,2212,2.73,8394.75,2026-11-20,1795193811018893236,210,19,False,False
RX02667,Lorazepam 500mg,CNS,Injection,100mg,40255-852-84,LOT683143,Roche,ER Satellite,114,96,384,1344,1.19,135.66,2028-09-20,1853081811018893236,880,1,True,False
RX02668,Diazepam 500mg,CNS,Oral Solution,250mg,38414-377-26,LOT148933,Sanofi,OR Satellite,3342,199,1990,2786,0.93,3108.06,2026-08-31,1788195411018893236,129,16,False,False
RX02669,Midazolam 500mg,CNS,IV Bag,500mg,86221-928-12,LOT195280,GlaxoSmithKline,Oncology Satellite,606,34,340,476,7.63,4623.78,2026-05-18,1779123411018893236,24,17,False,False
RX02670,Phenytoin 500mg,CNS,Patch,1000mg,16831-482-17,LOT560688,AstraZeneca,Pediatrics Satellite,334,118,1534,1652,0.81,270.54,2028-06-03,1843664211018893236,771,2,True,False
RX02671,Levetiracetam 500mg,CNS,Inhaler,5mg/mL,23315-951-70,LOT773388,Eli Lilly,Pharmacy Main,2121,210,2730,2940,6.14,13022.94,2028-08-30,1851267411018893236,859,10,True,False
RX02672,Gabapentin 500mg,CNS,Suspension,10mg/mL,88737-982-33,LOT376519,Amgen,ICU Satellite,2630,164,1148,2296,0.32,841.6,2027-05-07,1809709011018893236,378,16,False,False
RX02673,Propofol 500mg,Anesthesia,Tablet,40mg,67764-257-96,LOT591950,Gilead Sciences,ER Satellite,184,14,182,196,9.55,1757.2,2027-09-15,1821027411018893236,509,13,False,False
RX02674,Ketamine 500mg,Anesthesia,Capsule,80mg,33577-259-50,LOT727884,Baxter,OR Satellite,695,163,1793,2282,16.97,11794.15,2028-08-19,1850317011018893236,848,4,True,False
RX02675,Succinylcholine 500mg,Anesthesia,Injection,200mg,79963-388-42,LOT631767,Fresenius Kabi,Oncology Satellite,400,12,168,168,10.16,4064.0,2027-02-24,1803488211018893236,306,33,False,False
RX02676,Methotrexate 500mg,Oncology,Oral Solution,400mg,69161-687-19,LOT933019,Hospira,Pediatrics Satellite,1013,187,1870,2618,53.9,54600.7,2026-11-20,1795193811018893236,210,5,True,False
RX02677,Doxorubicin 500mg,Oncology,IV Bag,25mg,25627-643-68,LOT638457,Mylan,Pharmacy Main,66,49,196,686,294.83,19458.78,2026-06-06,1780765011018893236,43,1,True,False
RX02678,Paclitaxel 500mg,Oncology,Patch,50mg,90503-151-95,LOT177525,Teva,ICU Satellite,178,12,96,168,312.18,55568.04,2028-02-12,1833987411018893236,659,14,False,False
RX02679,Acyclovir 500mg,Antiviral,Inhaler,100mg,92480-330-86,LOT258388,Sandoz,ER Satellite,496,118,826,1652,1.25,620.0,2028-02-18,1834505811018893236,665,4,True,False
RX02680,Oseltamivir 500mg,Antiviral,Suspension,250mg,56525-282-86,LOT433803,Hikma,OR Satellite,601,92,1104,1288,11.3,6791.3,2027-12-02,1827766611018893236,587,6,True,False
RX02681,Remdesivir 500mg,Antiviral,Tablet,500mg,74517-497-42,LOT361906,Pfizer,Oncology Satellite,1011,190,760,2660,340.4,344144.4,2026-09-02,1788368211018893236,131,5,False,False
RX02682,Tacrolimus 500mg,Immunosuppressant,Capsule,1000mg,47914-253-28,LOT218475,Johnson & Johnson,Pediatrics Satellite,1861,58,290,812,16.61,30911.21,2026-08-24,1787590611018893236,122,32,False,False
RX02683,Mycophenolate 500mg,Immunosuppressant,Injection,5mg/mL,44166-705-92,LOT501080,Merck,Pharmacy Main,771,98,1274,1372,10.91,8411.61,2027-02-01,1801501011018893236,283,7,True,False
RX02684,Calcium Carbonate 500mg,Supplement,Oral Solution,10mg/mL,80723-936-35,LOT312186,AbbVie,ICU Satellite,799,219,3066,3066,0.02,15.98,2028-04-01,1838221011018893236,708,3,True,False
RX02685,Vitamin D3 500mg,Supplement,IV Bag,40mg,12427-412-74,LOT981451,Bristol-Myers Squibb,ER Satellite,618,76,760,1064,0.55,339.9,2028-08-24,1850749011018893236,853,8,True,False
RX02686,Iron Sulfate 500mg,Supplement,Patch,80mg,11539-377-69,LOT121820,Novartis,OR Satellite,4166,134,1608,1876,0.37,1541.42,2027-10-25,1824483411018893236,549,31,False,False
RX02687,Folic Acid 500mg,Supplement,Inhaler,200mg,76517-800-54,LOT174838,Roche,Oncology Satellite,42,207,1656,2898,0.18,7.56,2027-11-28,1827421011018893236,583,0,True,False
RX02688,Potassium Chloride 500mg,Electrolyte,Suspension,400mg,91777-818-33,LOT516558,Sanofi,Pediatrics Satellite,776,158,2054,2212,0.65,504.4,2027-06-11,1812733011018893236,413,4,True,False
RX02689,Sodium Bicarbonate 500mg,Electrolyte,Tablet,25mg,51488-524-39,LOT381026,GlaxoSmithKline,Pharmacy Main,1713,111,555,1554,0.96,1644.48,2028-08-24,1850749011018893236,853,15,False,False
RX02690,Magnesium Sulfate 500mg,Electrolyte,Capsule,50mg,30973-467-82,LOT261072,AstraZeneca,ICU Satellite,1019,49,490,686,1.63,1660.97,2027-01-30,1801328211018893236,281,20,False,False
RX02691,Normal Saline 0.9% 500mg,IV Fluid,Injection,100mg,28580-928-87,LOT240321,Eli Lilly,ER Satellite,20,6,54,84,3.08,61.6,2027-03-02,1804006611018893236,312,3,True,False
RX02692,Lactated Ringer's 500mg,IV Fluid,Oral Solution,250mg,29779-706-46,LOT222710,Amgen,OR Satellite,188,9,108,126,5.64,1060.32,2028-03-21,1837270611018893236,697,20,False,False
RX02693,Dextrose 5% 500mg,IV Fluid,IV Bag,500mg,87517-425-50,LOT894244,Gilead Sciences,Oncology Satellite,442,20,180,280,1.09,481.78,2026-10-19,1792429011018893236,178,22,False,False
RX02694,Albumin 25% 500mg,IV Fluid,Patch,1000mg,97605-837-29,LOT777120,Baxter,Pediatrics Satellite,3295,172,1032,2408,158.2,521269.0,2027-05-30,1811696211018893236,401,19,False,False
RX02695,Aspirin 500mg,Analgesic,Inhaler,5mg/mL,33577-143-65,LOT495295,Fresenius Kabi,Pharmacy Main,1274,106,1484,1484,0.21,267.54,2027-01-07,1799341011018893236,258,12,True,False
RX02696,Naproxen 500mg,Analgesic,Suspension,10mg/mL,94712-784-80,LOT456140,Hospira,ICU Satellite,339,21,147,294,0.5,169.5,2027-12-08,1828285011018893236,593,16,False,False
RX02697,Celecoxib 500mg,Analgesic,Tablet,40mg,80557-878-15,LOT145727,Mylan,ER Satellite,104,26,364,364,1.28,133.12,2026-06-27,1782579411018893236,64,4,True,False
RX02698,Amoxicillin 1000mg,Antibiotic,Capsule,80mg,18419-938-92,LOT187774,Teva,OR Satellite,2189,71,426,994,2.16,4728.24,2028-02-29,1835456211018893236,676,30,False,False
RX02699,Azithromycin 1000mg,Antibiotic,Injection,200mg,48806-623-94,LOT218124,Sandoz,Oncology Satellite,96,47,235,658,1.12,107.52,2028-05-18,1842281811018893236,755,2,True,False
RX02700,Ciprofloxacin 1000mg,Antibiotic,Oral Solution,400mg,64677-648-73,LOT520964,Hikma,Pediatrics Satellite,4409,184,920,2576,2.02,8906.18,2028-08-16,1850057811018893236,845,23,False,False
RX02701,Doxycycline 1000mg,Antibiotic,IV Bag,25mg,44359-669-78,LOT161328,Pfizer,Pharmacy Main,26,78,936,1092,1.05,27.3,2026-06-30,1782838611018893236,67,0,True,False
RX02702,Vancomycin 1000mg,Antibiotic,Patch,50mg,10125-143-59,LOT286291,Johnson & Johnson,ICU Satellite,1251,101,505,1414,38.96,48738.96,2028-07-14,1847206611018893236,812,12,False,False
RX02703,Meropenem 1000mg,Antibiotic,Inhaler,100mg,42053-951-50,LOT646078,Merck,ER Satellite,4078,147,1470,2058,49.09,200189.02,2027-12-23,1829581011018893236,608,27,False,False
RX02704,Piperacillin-Tazobactam 1000mg,Antibiotic,Suspension,250mg,50736-893-25,LOT724734,AbbVie,OR Satellite,1645,85,595,1190,31.17,51274.65,2028-08-17,1850144211018893236,846,19,False,False
RX02705,Metronidazole 1000mg,Antibiotic,Tablet,500mg,90021-244-65,LOT947944,Bristol-Myers Squibb,Oncology Satellite,445,113,791,1582,0.79,351.55,2028-01-13,1831395411018893236,629,3,True,False
RX02706,Clindamycin 1000mg,Antibiotic,Capsule,1000mg,18383-146-46,LOT271017,Novartis,Pediatrics Satellite,76,39,234,546,1.61,122.36,2026-09-13,1789318611018893236,142,1,True,False
RX02707,Trimethoprim-Sulfamethoxazole 1000mg,Antibiotic,Injection,5mg/mL,46884-850-72,LOT635906,Roche,Pharmacy Main,2178,158,948,2212,1.95,4247.1,2028-06-01,1843491411018893236,769,13,False,False
RX02708,Metformin 1000mg,Antidiabetic,Oral Solution,10mg/mL,68525-257-62,LOT716696,Sanofi,ICU Satellite,1833,236,944,3304,0.7,1283.1,2027-07-05,1814806611018893236,437,7,False,False
RX02709,Insulin Glargine 1000mg,Antidiabetic,IV Bag,40mg,22653-767-30,LOT638640,GlaxoSmithKline,ER Satellite,5021,158,1106,2212,90.61,454952.81,2027-10-20,1824051411018893236,544,31,False,False
RX02710,Insulin Lispro 1000mg,Antidiabetic,Patch,80mg,38749-996-65,LOT542759,AstraZeneca,OR Satellite,454,180,2520,2520,23.75,10782.5,2027-09-23,1821718611018893236,517,2,True,False
RX02711,Glipizide 1000mg,Antidiabetic,Inhaler,200mg,10279-163-10,LOT464731,Eli Lilly,Oncology Satellite,377,106,1484,1484,0.28,105.56,2028-04-11,1839085011018893236,718,3,True,False
RX02712,Sitagliptin 1000mg,Antidiabetic,Suspension,400mg,81299-505-34,LOT201042,Amgen,Pediatrics Satellite,3063,241,1205,3374,17.09,52346.67,2027-09-13,1820854611018893236,507,12,False,False
RX02713,Empagliflozin 1000mg,Antidiabetic,Tablet,25mg,45409-350-77,LOT346355,Gilead Sciences,Pharmacy Main,40,2,6,28,42.77,1710.8,2027-02-07,1802019411018893236,289,20,False,False
RX02714,Lisinopril 1000mg,Antihypertensive,Capsule,50mg,64778-962-88,LOT279218,Baxter,ICU Satellite,181,142,1562,1988,0.14,25.34,2028-02-13,1834073811018893236,660,1,True,False
RX02715,Amlodipine 1000mg,Antihypertensive,Injection,100mg,62180-646-99,LOT553189,Fresenius Kabi,ER Satellite,6285,170,2040,2380,0.13,817.05,2026-05-12,1778605011018893236,18,36,False,False
RX02716,Losartan 1000mg,Antihypertensive,Oral Solution,250mg,82851-311-74,LOT739016,Hospira,OR Satellite,893,43,258,602,0.35,312.55,2028-08-04,1849021011018893236,833,20,False,False
RX02717,Metoprolol 1000mg,Antihypertensive,IV Bag,500mg,63413-864-20,LOT630221,Mylan,Oncology Satellite,5514,230,1380,3220,0.58,3198.12,2026-10-15,1792083411018893236,174,23,False,False
RX02718,Carvedilol 1000mg,Antihypertensive,Patch,1000mg,62755-281-60,LOT576971,Teva,Pediatrics Satellite,467,88,1144,1232,1.38,644.46,2027-09-16,1821113811018893236,510,5,True,False
RX02719,Hydralazine 1000mg,Antihypertensive,Inhaler,5mg/mL,24242-100-19,LOT299095,Sandoz,Pharmacy Main,222,28,308,392,1.94,430.68,2027-01-16,1800118611018893236,267,7,True,False
RX02720,Atorvastatin 1000mg,Lipid-lowering,Suspension,10mg/mL,89793-256-22,LOT805719,Hikma,ICU Satellite,1035,41,205,574,0.91,941.85,2026-10-01,1790873811018893236,160,25,False,False
RX02721,Rosuvastatin 1000mg,Lipid-lowering,Tablet,40mg,88654-845-18,LOT654020,Pfizer,ER Satellite,1833,140,1120,1960,0.38,696.54,2028-09-14,1852563411018893236,874,13,False,False
RX02722,Simvastatin 1000mg,Lipid-lowering,Capsule,80mg,60546-197-93,LOT145559,Johnson & Johnson,OR Satellite,81,124,1116,1736,0.42,34.02,2028-09-12,1852390611018893236,872,0,True,False
RX02723,Omeprazole 1000mg,GI,Injection,200mg,80546-635-22,LOT997896,Merck,Oncology Satellite,3032,110,1320,1540,0.11,333.52,2026-08-28,1787936211018893236,126,27,False,False
RX02724,Pantoprazole 1000mg,GI,Oral Solution,400mg,89521-555-62,LOT222451,AbbVie,Pediatrics Satellite,1013,169,676,2366,0.26,263.38,2027-12-06,1828112211018893236,591,5,False,False
RX02725,Ondansetron 1000mg,GI,IV Bag,25mg,79892-758-41,LOT667298,Bristol-Myers Squibb,Pharmacy Main,906,119,952,1666,1.97,1784.82,2027-11-07,1825606611018893236,562,7,True,False
RX02726,Metoclopramide 1000mg,GI,Patch,50mg,98546-117-29,LOT835571,Novartis,ICU Satellite,1433,179,2327,2506,0.39,558.87,2027-08-01,1817139411018893236,464,8,True,False
RX02727,Famotidine 1000mg,GI,Inhaler,100mg,60393-882-31,LOT741346,Roche,ER Satellite,1509,102,1428,1428,0.92,1388.28,2028-06-28,1845824211018893236,796,14,False,False
RX02728,Morphine 1000mg,Analgesic,Suspension,250mg,36757-415-88,LOT631868,Sanofi,OR Satellite,4708,224,896,3136,3.27,15395.16,2026-07-29,1785344211018893236,96,21,False,False
RX02729,Oxycodone 1000mg,Analgesic,Tablet,500mg,45760-787-65,LOT758793,GlaxoSmithKline,Oncology Satellite,1331,153,1224,2142,1.96,2608.76,2027-02-06,1801933011018893236,288,8,False,False
RX02730,Hydrocodone 1000mg,Analgesic,Capsule,1000mg,27891-693-87,LOT123566,AstraZeneca,Pediatrics Satellite,391,164,1640,2296,1.91,746.81,2028-04-03,1838393811018893236,710,2,True,False
RX02731,Tramadol 1000mg,Analgesic,Injection,5mg/mL,65450-704-48,LOT165985,Eli Lilly,Pharmacy Main,1946,115,575,1610,2.31,4495.26,2028-05-01,1840813011018893236,738,16,False,False
RX02732,Fentanyl 1000mg,Analgesic,Oral Solution,10mg/mL,83719-103-80,LOT919825,Amgen,ICU Satellite,4702,197,2364,2758,17.11,80451.22,2027-04-19,1808153811018893236,360,23,False,False
RX02733,Ketorolac 1000mg,Analgesic,IV Bag,40mg,83288-460-97,LOT747817,Gilead Sciences,ER Satellite,2514,154,2002,2156,2.24,5631.36,2028-02-04,1833296211018893236,651,16,False,False
RX02734,Ibuprofen 1000mg,Analgesic,Patch,80mg,76723-298-87,LOT940939,Baxter,OR Satellite,4656,219,1971,3066,0.08,372.48,2026-12-17,1797526611018893236,237,21,False,False
RX02735,Acetaminophen 1000mg,Analgesic,Inhaler,200mg,70074-631-90,LOT460041,Fresenius Kabi,Oncology Satellite,460,131,1179,1834,0.12,55.2,2027-06-26,1814029011018893236,428,3,True,False
RX02736,Naloxone 1000mg,Emergency,Suspension,400mg,24000-489-47,LOT914120,Hospira,Pediatrics Satellite,1501,54,648,756,125.1,187775.1,2027-09-10,1820595411018893236,504,27,False,False
RX02737,Epinephrine 1000mg,Emergency,Tablet,25mg,89289-270-94,LOT771098,Mylan,Pharmacy Main,229,151,1057,2114,35.54,8138.66,2026-12-31,1798736211018893236,251,1,True,False
RX02738,Atropine 1000mg,Emergency,Capsule,50mg,25501-955-14,LOT271994,Teva,ICU Satellite,3587,133,399,1862,24.3,87164.1,2027-02-07,1802019411018893236,289,26,False,False
RX02739,Adenosine 1000mg,Emergency,Injection,100mg,82466-716-17,LOT118956,Sandoz,ER Satellite,939,104,312,1456,24.01,22545.39,2027-04-20,1808240211018893236,361,9,False,False
RX02740,Amiodarone 1000mg,Cardiac,Oral Solution,250mg,56998-632-23,LOT907584,Hikma,OR Satellite,1467,217,1519,3038,34.67,50860.89,2027-09-08,1820422611018893236,502,6,True,False
RX02741,Digoxin 1000mg,Cardiac,IV Bag,500mg,97257-923-15,LOT445904,Pfizer,Oncology Satellite,142,58,638,812,3.0,426.0,2027-10-17,1823792211018893236,541,2,True,False
RX02742,Furosemide 1000mg,Cardiac,Patch,1000mg,87988-854-70,LOT374634,Johnson & Johnson,Pediatrics Satellite,2731,125,1375,1750,0.36,983.16,2027-09-25,1821891411018893236,519,21,False,False
RX02743,Warfarin 1000mg,Anticoagulant,Inhaler,5mg/mL,41006-114-29,LOT568795,Merck,Pharmacy Main,1133,215,1720,3010,1.48,1676.84,2027-05-09,1809881811018893236,380,5,True,False
RX02744,Heparin 1000mg,Anticoagulant,Suspension,10mg/mL,99084-453-59,LOT896678,AbbVie,ICU Satellite,104,203,609,2842,4.77,496.08,2026-03-10,1773161811018893236,-45,0,True,True
RX02745,Enoxaparin 1000mg,Anticoagulant,Tablet,40mg,88176-464-92,LOT313181,Bristol-Myers Squibb,ER Satellite,834,175,2100,2450,35.82,29873.88,2028-09-04,1851699411018893236,864,4,True,False
RX02746,Clopidogrel 1000mg,Anticoagulant,Capsule,80mg,84099-296-66,LOT667659,Novartis,OR Satellite,99,6,42,84,3.7,366.3,2026-06-17,1781715411018893236,54,16,False,False
RX02747,Apixaban 1000mg,Anticoagulant,Injection,200mg,72895-838-12,LOT785378,Roche,Oncology Satellite,1769,172,1720,2408,11.81,20891.89,2027-10-14,1823533011018893236,538,10,False,False
RX02748,Levothyroxine 1000mg,Hormone,Oral Solution,400mg,14576-131-24,LOT761675,Sanofi,Pediatrics Satellite,966,32,160,448,1.07,1033.62,2027-05-08,1809795411018893236,379,30,False,False
RX02749,Prednisone 1000mg,Steroid,IV Bag,25mg,16239-336-44,LOT409986,GlaxoSmithKline,Pharmacy Main,1751,194,1552,2716,0.64,1120.64,2028-09-04,1851699411018893236,864,9,False,False
RX02750,Methylprednisolone 1000mg,Steroid,Patch,50mg,61563-595-45,LOT797581,AstraZeneca,ICU Satellite,269,79,948,1106,11.35,3053.15,2027-11-09,1825779411018893236,564,3,True,False
RX02751,Dexamethasone 1000mg,Steroid,Inhaler,100mg,31605-408-14,LOT496183,Eli Lilly,ER Satellite,2288,89,801,1246,4.62,10570.56,2028-06-25,1845565011018893236,793,25,False,False
RX02752,Albuterol 1000mg,Pulmonary,Suspension,250mg,88296-546-71,LOT243578,Amgen,OR Satellite,59,38,304,532,2.59,152.81,2028-09-27,1853686611018893236,887,1,True,False
RX02753,Ipratropium 1000mg,Pulmonary,Tablet,500mg,89821-108-52,LOT347371,Gilead Sciences,Oncology Satellite,730,82,410,1148,2.43,1773.9,2028-08-01,1848761811018893236,830,8,False,False
